date,invoice_no,product_ids,amount,customer_id
2025-02-02,6572,503931,4999.0,96070
2025-08-02,6573,102022,499.0,59261
2024-08-04,6574,"751627,102773",71823.0,10409
2024-01-27,6575,"753175,88295,227825,379787,853400",39951.0,80014
2025-01-08,6576,"726013,153825,326296,907502,395601",2859.0,44194
2024-11-03,6577,157060,213.0,80651
2025-06-13,6578,"132338,420888,279367,38798,687025",5936.0,17341
2025-03-16,6579,"418098,548344",6956.0,67083
2024-02-09,6580,"920347,183230",889.0,55988
2024-06-17,6581,"904814,551874,844598,897700",3540.0,46008
2023-10-01,6582,"617110,882309,490956,940309,819926",14821.1,37354
2024-06-02,6583,"595560,1102268,374817",2682.0,2743
2025-07-21,6584,"259114,778542,948726",4108.0,79144
2023-12-15,6585,887303,999.0,99864
2024-04-19,6586,"587709,1063394,583203,123655,661792",13916.5,7517
2024-02-06,6587,"435456,383068,563102,663050",2942.05,77281
2024-03-23,6588,"1004027,435616,1020742,906508,926338",4552.0,51061
2024-04-17,6589,"56591,56463,954708,484297",2807.0,99945
2024-01-16,6590,183501,299.0,65880
2025-07-17,6591,"634621,494135,683778",1204.0,5630
2024-12-04,6592,"1067645,975178,132391,634867",1546.0,67818
2024-05-13,6593,"548212,602231,145044,1075676",1666.3,96653
2024-02-03,6594,"898796,876603,682294",17298.0,73212
2023-12-06,6595,"1002342,921787",1148.0,20563
2025-03-31,6596,"153739,987176,984,409266",5983.0,67091
2023-10-05,6597,"378465,30613,26016,89574,1036458",8632.0,98719
2025-07-04,6598,"416913,452624",648.0,48222
2024-06-13,6599,75592,295.0,57599
2024-04-01,6600,"732140,59594",848.0,70866
2023-10-07,6601,"223729,672970,364343,977025,985417",22274.29,92809
2024-03-08,6602,1046991,1299.0,52367
2024-03-17,6603,"95839,43655,660249,741136,11841",6194.0,57568
2024-08-17,6604,"446466,310695",728.0,26283
2025-07-29,6605,"300351,548028,926990,151219,180289",8681.62,59087
2023-11-20,6606,"304362,883357,806187,761865",8136.52,15722
2024-10-30,6607,"1053999,698379,742010,24266",4584.0,60439
2025-08-04,6608,"903450,197744,660308,230795",13510.0,48438
2024-10-29,6609,"755694,586188,219983",31137.0,37351
2024-09-23,6610,"523703,138154,938105",2148.0,46673
2023-12-30,6611,"663820,865202",648.0,93218
2025-06-30,6612,104710,5850.0,4155
2024-05-30,6613,"1069150,1088208",15044.0,44797
2024-02-01,6614,"101335,331582,678048,332495",3668.0,9077
2024-10-31,6615,"1080876,481394,220754,257847",9272.0,36178
2025-02-11,6616,"950501,1071479,49791,983086,1008937",32651.0,16422
2023-12-20,6617,"8510,908926",488.0,55020
2024-06-29,6618,"855277,507619,384006,895651,23959",3436.0,42835
2024-04-23,6619,628405,699.0,82927
2024-03-05,6620,"313171,593011,1053907,347662,167692",8148.0,18344
2025-07-05,6621,"739968,719321,135468",2590.0,57634
2025-04-22,6622,"709329,973521,142854,786858,901632",9984.0,3746
2024-05-02,6623,"136247,992563,965637,22988,113807",62047.0,43341
2023-09-22,6624,"505603,1034449,341626,670040",8356.0,17092
2024-09-02,6625,"1001454,641937,404669,571072",2968.0,41767
2025-03-25,6626,204494,799.0,39409
2024-01-17,6627,"608387,260299,559116",2647.0,66549
2025-06-29,6628,"978450,676720,1004521,799860,193897",6916.0,52605
2024-02-13,6629,"710793,311206,39919,158314,110314",2665.0,88399
2024-08-30,6630,"735481,642671,344390,840792,484987",16830.12,89475
2024-09-25,6631,"952872,1021710,595937",5029.0,31455
2023-10-02,6632,"1098539,481448,459367",5266.0,2151
2025-04-26,6633,"457052,835889,714208,207565,525916",3313.0,33521
2024-08-03,6634,"302818,631317",1590.0,92887
2025-02-20,6635,"459127,733426,328544,753878,961658",24695.0,52891
2024-10-26,6636,"611595,1088480,495909",3957.34,95992
2023-12-23,6637,"136695,481557,436860",2219.0,92054
2024-11-09,6638,"472664,950749,232676",40874.0,46781
2025-01-07,6639,"494461,546351,265451",9399.11,20392
2025-07-19,6640,"764207,816486,527459,566412",111353.0,49907
2024-05-02,6641,393455,299.0,23618
2023-08-06,6642,751062,21824.0,88589
2024-06-05,6643,"765747,796781,421167",3983.0,57050
2025-02-10,6644,49217,46540.0,20680
2023-11-18,6645,"520298,857602,529191",4147.0,51573
2023-09-05,6646,"720491,230566,1088329,273718",81250.0,59505
2024-09-03,6647,"662256,787400,305105,265887",4511.0,98990
2024-06-01,6648,"586616,761294,872303",173061.0,56302
2025-05-18,6649,372326,449.0,2707
2024-01-03,6650,"11636,360661,713381,668237",1543.0,30455
2025-06-17,6651,554914,286.0,689
2023-10-14,6652,"1035738,296819,23062,276429,646884",11799.0,35599
2024-04-22,6653,"64411,313296,974066",1186.0,31617
2023-08-18,6654,"607561,31751,322000,427898",7789.0,57717
2024-01-24,6655,"653245,54563,507824",3671.0,58112
2024-09-15,6656,"984605,231348",17534.0,7351
2024-11-21,6657,"153565,437159",1098.0,57375
2024-01-15,6658,974306,649.0,91978
2024-01-20,6659,"591379,527427,591506,456368",81883.0,68125
2024-06-20,6660,"450259,355087",2363.0,77188
2024-11-07,6661,"1085041,324851,214613,974052",6821.0,63830
2025-07-30,6662,"624921,1018672",17477.0,64128
2024-02-21,6663,"970103,914882,151461,1010818,845402",3907.0,50809
2025-03-22,6664,"805796,1102230,624198,732732",2896.0,69016
2023-11-04,6665,"696042,676584,1028650,715912",4101.1,55830
2025-03-27,6666,"319403,410941,374754",1787.0,40456
2024-04-25,6667,"350637,479999",4548.0,7179
2024-12-09,6668,"982293,571321,2319,172908",31686.0,3415
2024-01-29,6669,"1091189,67328",1947.0,59902
2024-02-22,6670,"803698,494649,924267,720397,191527",2885.0,33032
2024-08-21,6671,"757252,172672,37956,497918",52880.76,5472
2024-10-26,6672,"648108,603622,518557,598976,619487",13879.0,8648
2023-12-21,6673,"423350,642725,58014,978670",1836.0,1472
2024-07-31,6674,5041,475.0,5711
2024-05-07,6675,"69959,464109",1919.0,17438
2025-06-19,6676,"92242,694019,883451,677818",4912.0,2771
2024-08-15,6677,"1019374,335600,217820,828554",4932.0,5861
2024-10-06,6678,"6080,225505",28018.0,73682
2024-02-22,6679,"540901,258536,73949,753856,950866",48596.0,87532
2025-05-22,6680,"279182,856129,879642,431688",10747.0,80302
2024-06-17,6681,341917,222.64,6474
2024-03-16,6682,"127212,291753",948.0,45024
2024-03-05,6683,"112845,513809,1040098,502449,329784",20497.4,28707
2024-11-11,6684,"81397,1074330,388849",1448.0,55351
2023-08-31,6685,"1006369,257886,284598,287676",9637.0,304
2024-05-03,6686,"478227,175525",1187.0,79598
2024-10-19,6687,"502134,116131,902616",31175.5,40685
2024-11-22,6688,"1090144,163641",809.0,93542
2023-09-20,6689,"645837,336815,799641,837220",8646.0,2729
2025-04-23,6690,"192769,486821,385143,166291,1095426",4180.0,90695
2025-01-28,6691,1030488,1836.0,61201
2023-12-25,6692,129428,8990.1,76521
2024-12-24,6693,"481133,377614,36153",4938.0,83962
2024-03-09,6694,"561646,1065455",1740.0,47537
2025-06-28,6695,"357449,788772",6298.0,2876
2025-01-25,6696,"58249,694978,416359",2447.0,3667
2024-12-17,6697,"1058366,863721,850834,918022,473210",6096.0,62416
2023-11-15,6698,"608556,864380,431988,319102",10781.49,38001
2025-05-31,6699,93999,599.0,89561
2024-01-25,6700,281553,3850.0,46508
2024-06-30,6701,"730338,628872",1669.0,12923
2024-05-11,6702,"830843,725604",1834.0,8612
2025-04-30,6703,"730303,911902",1498.0,81557
2024-09-01,6704,"926074,944558",1128.0,95359
2025-02-22,6705,"690067,548022,268954,910506,352685",1769.0,952
2024-03-29,6706,"301787,611663",2055.0,30427
2024-12-04,6707,"781314,403076",13794.0,9120
2024-12-30,6708,"423529,394066,17750",20266.0,79657
2023-09-28,6709,"549506,890123,209940,642984",5633.0,81410
2023-08-14,6710,"773486,613628",714.0,54134
2024-11-26,6711,"205209,186184",1368.0,11766
2025-07-20,6712,"487068,27335",3243.0,56679
2024-08-02,6713,"1036714,580727",998.0,88283
2023-11-07,6714,"170146,255938",1674.0,18983
2023-10-16,6715,203867,599.0,6204
2024-11-25,6716,181608,268.0,1767
2024-05-26,6717,585963,6138.19,40174
2025-05-28,6718,550298,299.0,46200
2024-12-01,6719,977379,1399.0,35945
2025-02-01,6720,"744086,633342,947826,1047864",11519.0,51764
2024-09-11,6721,"830073,86547,112045,583789,1041352",2185.0,6697
2023-11-09,6722,148190,675.0,29474
2024-04-17,6723,"748361,187902,1054040,921519,127814",30747.93,75861
2024-03-06,6724,"745653,782942,544816",1607.0,48325
2025-06-21,6725,"472621,190705,1023287,194843,772356",23923.38,8864
2024-09-14,6726,"722749,517878",1518.0,53988
2024-11-30,6727,"18156,177332,1024766,1090422",12185.92,52976
2024-09-21,6728,"256029,461198,703693,4551",5732.0,77414
2024-08-09,6729,"533299,34971",13602.0,87911
2023-09-21,6730,"27286,734923",3567.0,37824
2023-08-10,6731,"526140,580876,883651,666156,801568",6874.39,69499
2024-04-19,6732,"270755,1082915,478715",35507.0,20797
2024-03-01,6733,"580641,75403",687.0,37344
2024-06-09,6734,"178030,1024516,682433,19955",10996.12,34455
2024-05-29,6735,"792120,412594,358841",2199.0,48003
2024-03-05,6736,"750633,688581",22823.0,54682
2023-09-29,6737,"209280,137521,937367,774474",3742.0,48618
2023-08-20,6738,"44571,885198",998.0,56094
2024-04-24,6739,"310520,329784,998016",2877.0,22925
2025-02-09,6740,"1046949,104889,956653",15998.0,19401
2023-12-01,6741,"183706,1892,462067,230334,761996",27716.0,30367
2024-11-26,6742,"346503,3666,61025,261895,634124",6668.0,4267
2023-11-04,6743,"773451,177979,5956,810403",2263.0,44178
2023-08-15,6744,"624817,998706,602332,510422,75085",13144.0,96454
2025-01-19,6745,215250,2595.0,88445
2023-11-03,6746,198127,995.0,62596
2024-11-10,6747,"159778,189298,262413",2247.0,45659
2023-10-30,6748,"458772,357424,791353,772007",20496.0,62197
2024-02-22,6749,590503,129.0,75120
2023-12-07,6750,"902211,190992",934.0,90556
2024-04-11,6751,98321,11999.0,13687
2025-01-03,6752,"78724,970666",945.0,48759
2023-10-01,6753,"800610,616259,907516,1099555",2431.0,3270
2024-10-12,6754,1064227,544.0,26148
2024-07-08,6755,416864,1359.0,793
2024-01-27,6756,179866,474.05,95786
2025-01-14,6757,"1005140,493923,1089173,1098473,646872",7246.0,17776
2025-06-14,6758,"559542,100074,204200,892993,50741",4604.0,91356
2023-11-01,6759,"741983,877734,7651,89961,812326",4731.0,91012
2024-01-03,6760,"89791,370861,535869,886765,913630",6066.0,3233
2025-04-02,6761,14019,20999.0,66376
2024-12-09,6762,1060976,10408.5,73072
2024-12-08,6763,"657198,251066,821784",1927.0,67491
2024-03-13,6764,"19496,628161,216152,353033",2844.0,63928
2024-11-02,6765,"177534,1053377,780268",10927.5,27366
2023-12-12,6766,"370573,490913,152596,276294,102584",3510.0,78185
2024-10-19,6767,"31994,1011582,1060551,1102200",11649.0,64175
2024-04-10,6768,"27368,133526,384484,349810",1707.0,64566
2025-04-22,6769,88175,1379.0,81523
2025-06-02,6770,"61247,319193",7866.0,84843
2023-08-26,6771,"879348,20933,139425,950207",19039.0,18037
2025-07-03,6772,"750915,233561,508736",215667.0,46677
2025-06-20,6773,"394349,226791,405891",23357.05,25070
2025-01-16,6774,"948594,53223",1796.0,78534
2023-09-28,6775,103419,13459.0,7113
2023-10-31,6776,"310058,691793,129368,1040732,801629",10801.0,22661
2025-05-24,6777,124019,4790.0,52627
2024-03-27,6778,"761249,552664,792318,255082",77076.0,48026
2025-02-21,6779,"660938,553025,50126,207739",6080.0,55074
2024-07-23,6780,"784734,935461,168794,248852,423052",4687.0,94275
2024-04-15,6781,"971113,48295,711085,1096165",33201.0,22132
2024-12-07,6782,"312660,257885",2238.0,21803
2024-03-11,6783,291836,250.0,4001
2025-06-23,6784,618395,289.0,70379
2023-11-23,6785,"289530,37559,182363",1857.0,86350
2023-09-21,6786,"7359,690804,975445",1096.0,96582
2024-10-10,6787,"547490,484293",1023.0,565
2024-12-22,6788,"75118,312241,872414,2864,14012",15042.0,66693
2025-07-20,6789,"111963,107977",2298.0,62423
2025-06-11,6790,"766881,597658,532969,741682,869591",3719.0,48344
2023-08-17,6791,"696991,23260,131958,828144,323586",6375.0,57561
2025-04-25,6792,"962300,783812,572621",3288.0,17844
2024-01-12,6793,"826784,627376,393324,682975",4612.0,14073
2025-01-17,6794,728560,649.0,72697
2025-02-18,6795,"973329,22780,797636,1083096,938783",5977.0,57067
2025-06-29,6796,417808,625.0,16399
2025-03-29,6797,"72467,890049,141082",2867.0,86273
2024-11-08,6798,284336,1499.0,99988
2023-11-23,6799,927222,209.0,79964
2024-07-28,6800,213689,2999.0,90121
2024-10-15,6801,"530074,262860,547724",3184.0,21772
2024-09-27,6802,"574506,952982,228492,943845",32116.0,48686
2025-01-15,6803,"1031854,1068558,865193,534233,290616",3054.0,50311
2023-12-16,6804,"698479,165459,188834,1089430,24840",2198.0,90634
2024-02-16,6805,"102231,252191,918237",3547.0,66138
2025-07-31,6806,407955,1890.0,7903
2024-07-03,6807,27340,559.0,4334
2024-02-14,6808,"309792,58024,36085,340860,846823",3516.0,33743
2024-07-24,6809,"588275,903361",598.0,76872
2024-04-30,6810,620316,2327.0,36484
2024-06-12,6811,63300,976.0,90482
2024-08-27,6812,1060239,5799.0,10179
2025-01-22,6813,"252041,600046,657369,434602",2993.0,65116
2024-03-08,6814,"780120,658194,6429,282004",17415.0,14448
2024-03-07,6815,"628178,609240",2699.0,82181
2025-04-23,6816,"284810,805215",2014.0,18290
2025-05-01,6817,"895332,395661",755.0,37588
2023-12-10,6818,"214432,553750",3302.0,89291
2024-05-25,6819,"550700,498534,172946,1043490",9047.0,5589
2024-11-25,6820,"504751,84101,2508,1029424,768251",5891.0,56945
2024-06-12,6821,560745,283.0,47930
2024-01-15,6822,"305571,96562,1099782,654858",7877.0,86556
2024-08-14,6823,519232,445.0,67535
2023-12-08,6824,"772051,689574,781624,1035702,449819",3231.0,96109
2025-03-08,6825,"757486,653072,340089,464546",40334.48,65802
2024-06-14,6826,"329702,552853,889152,85880",8181.05,60447
2024-08-29,6827,"569684,68989,188235,297678",5597.0,93746
2023-10-12,6828,"1052442,568575,351933,433793,219465",5011.0,36111
2025-06-30,6829,537019,295.0,92249
2025-04-27,6830,"398213,178217,416040",2772.0,63900
2024-10-20,6831,"1069326,512488,398657,907676",2338.0,33858
2025-07-31,6832,"807386,681528",1028.0,8064
2024-10-04,6833,"563455,117608",2847.0,14510
2025-03-18,6834,"873917,791563",751.0,6892
2025-05-04,6835,"670360,346342,32838",2297.0,72947
2023-11-09,6836,"451135,1101766,391627,1057772",4426.0,75441
2023-09-08,6837,"748527,27697,364418",6819.0,64666
2024-04-08,6838,"172423,841403,588638,1027208",2156.0,11480
2024-09-20,6839,"369695,479690",1238.0,37994
2025-07-12,6840,818893,540.0,43644
2025-06-29,6841,857618,829.0,71014
2025-08-02,6842,"939831,76904,783282,584248,657804",4741.0,93598
2023-09-21,6843,"417701,950552,924937",16778.0,54467
2025-06-26,6844,764371,23520.0,25043
2024-12-17,6845,"375091,652035,798851,183687,241677",59981.68,88662
2024-03-19,6846,"349551,308199,266349",1166.0,54321
2024-06-11,6847,"158715,583108",747.0,74781
2025-07-23,6848,71903,2499.0,83358
2025-04-03,6849,"736066,352519,1036532",1075.0,36584
2025-05-04,6850,"708767,612192,726495",4727.0,17911
2025-05-30,6851,"604546,921441,453207,1082729",1734.0,81820
2025-06-20,6852,"170994,474512,161297,536389",4218.0,84892
2025-02-14,6853,"105600,198826,941305",12038.0,93817
2024-02-11,6854,"413770,161318,605366,103980,439141",19646.0,79905
2024-09-25,6855,"345300,115203",3599.0,29496
2024-06-19,6856,978567,499.0,78179
2024-07-22,6857,"458889,276955",1049.0,12912
2025-03-31,6858,83893,1699.0,61470
2024-03-26,6859,"1087203,597495,713768",1774.0,80420
2024-03-08,6860,256336,279.0,34571
2024-08-24,6861,"845618,691384,504058",6297.0,28640
2023-12-18,6862,"703288,872695,376727,845419",15195.0,14838
2024-01-16,6863,933961,299.0,96057
2024-03-21,6864,"955508,218049,252645,920536",3022.0,83061
2025-03-14,6865,"465655,336412,642617,360743",6370.0,17724
2024-06-02,6866,"266698,508433,1003371,717702",4432.0,46366
2024-05-22,6867,"1033586,193685,579705,363268,431802",2753.0,49167
2024-11-21,6868,"105165,406942,224455,921031",37346.0,62679
2024-09-17,6869,"780615,933771,404549,214653",7496.0,59650
2024-12-27,6870,"150837,204328,1036114,475120,802091",3480.0,53429
2025-01-30,6871,"486178,1039463,183890,494614,449900",20077.97,60623
2024-04-26,6872,"314878,676514,364493,205006",1723.0,32627
2024-12-07,6873,"212652,845387,985519,244619",6281.0,21452
2023-11-19,6874,"1049352,629045,13167,36363,838041",4070.0,49894
2024-11-10,6875,1039303,798.0,4817
2023-10-01,6876,"1028712,954887",7206.0,46396
2023-10-27,6877,"536845,683963,486034,379105,868914",2753.0,87460
2023-10-01,6878,686092,399.0,71665
2024-05-21,6879,"122256,820637",1617.0,21615
2024-12-23,6880,"409316,995699,433729",2197.0,65179
2024-10-25,6881,"621384,583288,860902,220281,136881",4392.0,61569
2023-10-26,6882,"349629,318408,358141,1075381,857833",2911.0,47044
2025-06-09,6883,"333070,179737,807931,447212",5417.0,30722
2023-08-30,6884,"26331,13668,468014,176813,461340",11947.0,58310
2025-05-24,6885,"436699,547944,55853,763166,598476",95040.0,1987
2024-03-16,6886,"446222,791796",1828.0,54486
2025-04-13,6887,"210469,409033,1045784",1945.0,98190
2024-07-20,6888,"982328,399167",1048.0,86718
2024-10-29,6889,"958860,1027124,35850,421890,139241",5238.0,94226
2024-12-29,6890,"966504,715303",5618.0,17032
2024-08-09,6891,"887313,474682",1224.0,5043
2025-07-23,6892,491549,499.0,48671
2023-12-02,6893,"229520,593871",21184.0,60862
2025-05-23,6894,"143931,143966,154693,640075,347545",2710.0,11813
2025-02-27,6895,"210316,865304,657819",5867.0,11091
2024-08-28,6896,1018485,1487.0,55901
2023-08-13,6897,43854,499.0,53141
2024-08-15,6898,356737,199.0,27212
2023-12-10,6899,"1011888,847254,430015",7837.0,76562
2025-02-20,6900,"702758,80267,944232,859481,276166",4954.0,86100
2024-12-02,6901,"670069,387352,589163,549772",5296.0,19326
2025-04-30,6902,"730577,126825,20193,677980,216761",5521.0,45301
2024-02-18,6903,"579076,1057314",5566.29,88020
2024-07-08,6904,"977392,1086615,272868,349583",4468.0,68925
2025-04-20,6905,"1038789,892409",1350.11,58798
2024-10-02,6906,240088,101180.0,61115
2023-08-28,6907,"920559,1066002,457257,1048346",5196.0,26347
2025-06-10,6908,1060129,2007.04,61507
2025-06-14,6909,875038,976.0,20251
2024-12-23,6910,"549074,1004725,316124,628169",2196.0,7705
2023-10-09,6911,"46394,737083",8798.0,5268
2024-01-09,6912,"176463,332111,713554",4889.25,45302
2025-03-04,6913,"699464,647932,1034161,638577",1554.0,24389
2024-02-17,6914,"762524,813120",100240.0,74218
2024-04-27,6915,"944881,429228,923550",2582.0,90967
2025-02-16,6916,"592156,775881",2097.0,15104
2024-12-03,6917,668408,549.0,13746
2024-02-07,6918,"709684,56319,477482,1066424,1073022",3849.0,69006
2024-01-24,6919,41874,249.0,12903
2024-06-28,6920,"149977,380198,911167",2836.0,75825
2024-12-18,6921,"633856,542426,39750,481017",4883.0,18263
2025-07-21,6922,"724235,1097181",1298.0,58801
2024-04-07,6923,438694,949.0,88563
2025-03-14,6924,"5706,1046000",560.0,477
2024-05-31,6925,607679,499.0,93418
2023-11-16,6926,"439477,976202,500871,310137,55295",5821.0,79532
2025-03-10,6927,480344,1539.0,69452
